date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:41:21	361267/361267	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:24%20GMT	https://www.w3schools.com/sql/sql_hosting.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_hosting.html	(from https://www.w3schools.com/sql/)
10:41:22	378748/378748	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:24%20GMT	https://www.w3schools.com/sql/sql_datatypes.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_datatypes.html	(from https://www.w3schools.com/sql/)
10:41:22	360531/360531	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:25%20GMT	https://www.w3schools.com/sql/sql_ref_add.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_add.html	(from https://www.w3schools.com/sql/)
10:41:22	360814/360814	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:25%20GMT	https://www.w3schools.com/sql/sql_ref_add_constraint.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_add_constraint.html	(from https://www.w3schools.com/sql/)
10:41:22	360963/360963	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:25%20GMT	https://www.w3schools.com/sql/sql_ref_all.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_all.html	(from https://www.w3schools.com/sql/)
10:41:23	361528/361528	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:25%20GMT	https://www.w3schools.com/sql/sql_ref_alter.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_alter.html	(from https://www.w3schools.com/sql/)
10:41:23	360794/360794	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:26%20GMT	https://www.w3schools.com/sql/sql_ref_alter_column.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_alter_column.html	(from https://www.w3schools.com/sql/)
10:41:23	361092/361092	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:26%20GMT	https://www.w3schools.com/sql/sql_ref_alter_table.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_alter_table.html	(from https://www.w3schools.com/sql/)
10:41:23	360893/360893	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:26%20GMT	https://www.w3schools.com/sql/sql_ref_and.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_and.html	(from https://www.w3schools.com/sql/)
10:41:24	361446/361446	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:26%20GMT	https://www.w3schools.com/sql/sql_ref_any.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_any.html	(from https://www.w3schools.com/sql/)
10:41:24	362948/362948	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:27%20GMT	https://www.w3schools.com/sql/sql_ref_as.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_as.html	(from https://www.w3schools.com/sql/)
10:41:24	360869/360869	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:27%20GMT	https://www.w3schools.com/sql/sql_ref_asc.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_asc.html	(from https://www.w3schools.com/sql/)
10:41:24	361562/361562	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:27%20GMT	https://www.w3schools.com/sql/sql_ref_backup_database.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_backup_database.html	(from https://www.w3schools.com/sql/)
10:41:25	361881/361881	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:27%20GMT	https://www.w3schools.com/sql/sql_ref_between.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_between.html	(from https://www.w3schools.com/sql/)
10:41:25	361572/361572	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:27%20GMT	https://www.w3schools.com/sql/sql_ref_case.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_case.html	(from https://www.w3schools.com/sql/)
10:41:25	362709/362709	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:28%20GMT	https://www.w3schools.com/sql/sql_ref_check.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_check.html	(from https://www.w3schools.com/sql/)
10:41:25	361179/361179	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:28%20GMT	https://www.w3schools.com/sql/sql_ref_column.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_column.html	(from https://www.w3schools.com/sql/)
10:41:25	362731/362731	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:28%20GMT	https://www.w3schools.com/sql/sql_ref_constraint.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_constraint.html	(from https://www.w3schools.com/sql/)
10:41:25	365588/365588	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:28%20GMT	https://www.w3schools.com/sql/sql_ref_create.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_create.html	(from https://www.w3schools.com/sql/)
10:41:26	360936/360936	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:28%20GMT	https://www.w3schools.com/sql/sql_ref_create_database.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_create_database.html	(from https://www.w3schools.com/sql/)
10:41:26	361675/361675	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:29%20GMT	https://www.w3schools.com/sql/sql_ref_create_index.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_create_index.html	(from https://www.w3schools.com/sql/)
10:41:26	361070/361070	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:29%20GMT	https://www.w3schools.com/sql/sql_ref_create_or_replace_view.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_create_or_replace_view.html	(from https://www.w3schools.com/sql/)
10:41:26	361399/361399	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:29%20GMT	https://www.w3schools.com/sql/sql_ref_create_table.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_create_table.html	(from https://www.w3schools.com/sql/)
10:41:27	361130/361130	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:29%20GMT	https://www.w3schools.com/sql/sql_ref_create_procedure.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_create_procedure.html	(from https://www.w3schools.com/sql/)
10:41:27	361401/361401	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:30%20GMT	https://www.w3schools.com/sql/sql_ref_create_unique_index.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_create_unique_index.html	(from https://www.w3schools.com/sql/)
10:41:27	361077/361077	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:30%20GMT	https://www.w3schools.com/sql/sql_ref_create_view.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_create_view.html	(from https://www.w3schools.com/sql/)
10:41:27	361453/361453	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:30%20GMT	https://www.w3schools.com/sql/sql_ref_database.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_database.html	(from https://www.w3schools.com/sql/)
10:41:27	362485/362485	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:30%20GMT	https://www.w3schools.com/sql/sql_ref_default.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_default.html	(from https://www.w3schools.com/sql/)
10:41:28	361504/361504	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:30%20GMT	https://www.w3schools.com/sql/sql_ref_delete.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_delete.html	(from https://www.w3schools.com/sql/)
10:41:28	360881/360881	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:31%20GMT	https://www.w3schools.com/sql/sql_ref_desc.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_desc.html	(from https://www.w3schools.com/sql/)
10:41:28	360886/360886	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:31%20GMT	https://www.w3schools.com/sql/sql_ref_distinct.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_distinct.html	(from https://www.w3schools.com/sql/)
10:41:28	365118/365118	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:31%20GMT	https://www.w3schools.com/sql/sql_ref_drop.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_drop.html	(from https://www.w3schools.com/sql/)
10:41:29	360750/360750	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:31%20GMT	https://www.w3schools.com/sql/sql_ref_drop_column.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_drop_column.html	(from https://www.w3schools.com/sql/)
10:41:29	362281/362281	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:32%20GMT	https://www.w3schools.com/sql/sql_ref_drop_constraint.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_drop_constraint.html	(from https://www.w3schools.com/sql/)
10:41:29	360899/360899	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:32%20GMT	https://www.w3schools.com/sql/sql_ref_drop_database.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_drop_database.html	(from https://www.w3schools.com/sql/)
10:41:29	360888/360888	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:32%20GMT	https://www.w3schools.com/sql/sql_ref_drop_default.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_drop_default.html	(from https://www.w3schools.com/sql/)
10:41:30	361149/361149	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:32%20GMT	https://www.w3schools.com/sql/sql_ref_drop_index.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_drop_index.html	(from https://www.w3schools.com/sql/)
10:41:30	361243/361243	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:32%20GMT	https://www.w3schools.com/sql/sql_ref_drop_table.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_drop_table.html	(from https://www.w3schools.com/sql/)
10:41:30	360639/360639	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:33%20GMT	https://www.w3schools.com/sql/sql_ref_drop_view.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_drop_view.html	(from https://www.w3schools.com/sql/)
10:41:30	360654/360654	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:33%20GMT	https://www.w3schools.com/sql/sql_ref_exec.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_exec.html	(from https://www.w3schools.com/sql/)
10:41:31	361450/361450	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:33%20GMT	https://www.w3schools.com/sql/sql_ref_exists.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_exists.html	(from https://www.w3schools.com/sql/)
10:41:31	363349/363349	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:34%20GMT	https://www.w3schools.com/sql/sql_ref_foreign_key.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_foreign_key.html	(from https://www.w3schools.com/sql/)
10:41:31	361489/361489	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:34%20GMT	https://www.w3schools.com/sql/sql_ref_from.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_from.html	(from https://www.w3schools.com/sql/)
10:41:31	361225/361225	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:34%20GMT	https://www.w3schools.com/sql/sql_ref_full_outer_join.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_full_outer_join.html	(from https://www.w3schools.com/sql/)
10:41:31	361347/361347	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:34%20GMT	https://www.w3schools.com/sql/sql_ref_group_by.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_group_by.html	(from https://www.w3schools.com/sql/)
10:41:32	361453/361453	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:34%20GMT	https://www.w3schools.com/sql/sql_ref_having.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_having.html	(from https://www.w3schools.com/sql/)
10:41:32	361721/361721	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:35%20GMT	https://www.w3schools.com/sql/sql_ref_in.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_in.html	(from https://www.w3schools.com/sql/)
10:41:32	362405/362405	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:35%20GMT	https://www.w3schools.com/sql/sql_ref_index.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_index.html	(from https://www.w3schools.com/sql/)
10:41:32	361734/361734	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:35%20GMT	https://www.w3schools.com/sql/sql_ref_inner_join.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_inner_join.html	(from https://www.w3schools.com/sql/)
10:41:33	361255/361255	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:35%20GMT	https://www.w3schools.com/sql/sql_ref_insert_into.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_insert_into.html	(from https://www.w3schools.com/sql/)
10:41:33	361545/361545	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:36%20GMT	https://www.w3schools.com/sql/sql_ref_insert_into_select.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_insert_into_select.html	(from https://www.w3schools.com/sql/)
10:41:33	361191/361191	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:36%20GMT	https://www.w3schools.com/sql/sql_ref_is_null.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_is_null.html	(from https://www.w3schools.com/sql/)
10:41:33	360894/360894	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:36%20GMT	https://www.w3schools.com/sql/sql_ref_is_not_null.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_is_not_null.html	(from https://www.w3schools.com/sql/)
10:41:34	364463/364463	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:36%20GMT	https://www.w3schools.com/sql/sql_ref_join.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_join.html	(from https://www.w3schools.com/sql/)
10:41:34	361242/361242	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:36%20GMT	https://www.w3schools.com/sql/sql_ref_left_join.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_left_join.html	(from https://www.w3schools.com/sql/)
10:41:34	362304/362304	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:37%20GMT	https://www.w3schools.com/sql/sql_ref_like.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_like.html	(from https://www.w3schools.com/sql/)
10:41:34	361799/361799	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:37%20GMT	https://www.w3schools.com/sql/sql_ref_limit.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_limit.html	(from https://www.w3schools.com/sql/)
10:41:34	360865/360865	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:37%20GMT	https://www.w3schools.com/sql/sql_ref_not.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_not.html	(from https://www.w3schools.com/sql/)
10:41:34	361253/361253	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:37%20GMT	https://www.w3schools.com/sql/sql_ref_not_null.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_not_null.html	(from https://www.w3schools.com/sql/)
10:41:35	360952/360952	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:38%20GMT	https://www.w3schools.com/sql/sql_ref_or.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_or.html	(from https://www.w3schools.com/sql/)
10:41:35	362193/362193	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:38%20GMT	https://www.w3schools.com/sql/sql_ref_order_by.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_order_by.html	(from https://www.w3schools.com/sql/)
10:41:35	361240/361240	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:38%20GMT	https://www.w3schools.com/sql/sql_ref_outer_join.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_outer_join.html	(from https://www.w3schools.com/sql/)
10:41:35	363514/363514	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:38%20GMT	https://www.w3schools.com/sql/sql_ref_primary_key.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_primary_key.html	(from https://www.w3schools.com/sql/)
10:41:36	361111/361111	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:38%20GMT	https://www.w3schools.com/sql/sql_ref_procedure.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_procedure.html	(from https://www.w3schools.com/sql/)
10:41:36	361278/361278	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:39%20GMT	https://www.w3schools.com/sql/sql_ref_right_join.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_right_join.html	(from https://www.w3schools.com/sql/)
10:41:36	361818/361818	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:39%20GMT	https://www.w3schools.com/sql/sql_ref_rownum.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_rownum.html	(from https://www.w3schools.com/sql/)
10:41:37	361258/361258	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:39%20GMT	https://www.w3schools.com/sql/sql_ref_select.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_select.html	(from https://www.w3schools.com/sql/)
10:41:37	360904/360904	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:41:39%20GMT	https://www.w3schools.com/sql/sql_ref_select_distinct.asp	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/sql_ref_select_distinct.html	(from https://www.w3schools.com/sql/)
